tahun,bulan_num,bulan,periode,tgl,kategori,produk,line,mesin,kg_ctn,target_day,daily,acc
2026,2,Februari,Februari 2026,30,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,30,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,30,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,0.0,56789.0
2026,2,Februari,Februari 2026,30,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,5280.0
2026,2,Februari,Februari 2026,30,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,0.0,56056.0
2026,2,Februari,Februari 2026,30,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,30,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,30,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,30,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,6901.0
2026,2,Februari,Februari 2026,30,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,30,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,30,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,30,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,30,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,30,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,0.0,59689.0
2026,2,Februari,Februari 2026,30,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,0.0,92097.0
2026,2,Februari,Februari 2026,30,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,30,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
2026,2,Februari,Februari 2026,31,Small/Medium,100G,LINE-10,UNILOGO,12.0,1575,1575.0,40985.0
2026,2,Februari,Februari 2026,31,Bag Type,250LC,LINE-9,GP I & K,12.0,2520,0.0,5566.0
2026,2,Februari,Februari 2026,31,Bag Type,250RC,LINE-8,"GP TT10,E,G,H",20.0,2217,0.0,77876.0
2026,2,Februari,Februari 2026,31,Bag Type,250RC,LINE-9,GP I & K,20.0,1689,0.0,18655.0
2026,2,Februari,Februari 2026,31,Bag Type,500G,LINE-9,GP I,12.0,4500,0.0,10486.0
2026,2,Februari,Februari 2026,31,Small/Medium,50G,LINE-5,SANCO,12.0,1418,0.0,18615.0
2026,2,Februari,Februari 2026,31,Bag Type,A5RB,LINE-1,Vertical Packer,10.8,2016,0.0,56789.0
2026,2,Februari,Februari 2026,31,Bag Type,A5RB,LINE-2,Vertical Packer,10.8,2016,0.0,5280.0
2026,2,Februari,Februari 2026,31,Small/Medium,A5RB,LINE-3,Vertical Packer,10.8,2016,0.0,56056.0
2026,2,Februari,Februari 2026,31,Small/Medium,AJP 200gr,LINE-12,GP C,6.0,2016,0.0,3441.0
2026,2,Februari,Februari 2026,31,Small/Medium,Ajinomoto Plus,LINE-12,GP C,20.0,1260,0.0,2972.0
2026,2,Februari,Februari 2026,31,Small/Medium,Ajiplus,LINE-12,GP C,20.0,1260,0.0,12816.0
2026,2,Februari,Februari 2026,31,Small/Medium,Ajiplus Ekicho,LINE-12,GP C,20.0,1260,0.0,6901.0
2026,2,Februari,Februari 2026,31,Small/Medium,Ajiplus Premium,LINE-12,GP C,20.0,1008,0.0,3121.0
2026,2,Februari,Februari 2026,31,Small/Medium,Amamiplus,LINE-13,Vertical Packer,12.0,44,0.0,418.0
2026,2,Februari,Februari 2026,31,Bag Type,Eco Pack,LINE-9,GP I & K,14.4,441,0.0,311.0
2026,2,Februari,Februari 2026,31,Bag Type,KGLC,LINE-9,GP I & K,12.0,4200,0.0,12413.0
2026,2,Februari,Februari 2026,31,Bag Type,KGRC,LINE-9,GP I,20.0,4500,0.0,29436.0
2026,2,Februari,Februari 2026,31,Small/Medium,MJCL,LINE-4,YDE,2.52,2187,0.0,59689.0
2026,2,Februari,Februari 2026,31,Small/Medium,PTCL,LINE-6,YDE,5.76,3904,0.0,92097.0
2026,2,Februari,Februari 2026,31,Small/Medium,PTPA 20gr,LINE-11,YDE,5.76,1952,0.0,2728.0
2026,2,Februari,Februari 2026,31,Small/Medium,ekicho 20Kg,LINE-12,GP C,20.0,1008,0.0,0.0
